authorId,author,fullName,firstName,middleName,lastName,doi
2303070,Mahadevan U,U Mahadevan,U,,Mahadevan,doi:10.1016/j.cgh.2022.10.029
2303070,Mahadevan U,U Mahadevan,U,,Mahadevan,doi:10.14309/ajg.0000000000001855
2303070,Mahadevan U,U Mahadevan,U,,Mahadevan,doi:10.1016/j.cgh.2022.05.008
2193642274,Mahant A,Akhil Mahant,Akhil,,Mahant,doi:10.1016/S2666-5247(22)00289-0
1803912928,Mahanta S,Simran Mahanta,Simran,,Mahanta,doi:10.1016/S2589-7500(22)00149-2
2184360552,Mahmood CC,C C Mahmood,C,C,Mahmood,doi:10.1001/jamanetworkopen.2023.0982
1418747783,Mahmoud M,M Mahmoud,M,,Mahmoud,doi:10.1038/s41587-021-01158-1
1418747783,Mahmoud M,M Mahmoud,M,,Mahmoud,doi:10.1038/s41587-021-01049-5
153846291,Mahmoud S,S Mahmoud,S,,Mahmoud,doi:10.1016/j.cell.2021.05.002
104701034,Majid SA,S A Majid,S,A,Majid,doi:10.1016/j.cell.2021.05.002
36654670,Mak L,Lauren Mak,Lauren,,Mak,doi:10.1016/j.cell.2021.05.002
2106105834,Makogon N,Natalka Makogon,Natalka,,Makogon,doi:10.1016/j.cell.2021.05.002
2087776090,Maldonado D,D Maldonado,D,,Maldonado,doi:10.1016/j.cell.2021.05.002
2106104766,Mallari K,Krizzy Mallari,Krizzy,,Mallari,doi:10.1016/j.cell.2021.05.002
6661692,Malta T,T Malta,T,,Malta,doi:10.1016/j.cell.2021.05.002
1435929933,Maltz-Matyschsyk M,Michele Maltz-Matyschsyk,Michele,,Maltz-Matyschsyk,doi:10.3389/fbioe.2023.1066391
113070740,Mamun M,M Mamun,M,,Mamun,doi:10.1016/j.cell.2021.05.002
5460887,Manaloor J,J Manaloor,J,,Manaloor,doi:10.1016/S2589-7500(22)00149-2
2222408568,Mandal AG,Anushka Garg Mandal,Anushka,Garg,Mandal,doi:10.1038/s41467-023-39419-z
1403814765,Mandel-Brehm C,C Mandel-Brehm,C,,Mandel-Brehm,doi:10.1101/2022.03.23.485509
3295852,Mangul S,S Mangul,S,,Mangul,doi:10.1038/s41592-022-01444-z
1740609105,Mann S,S Mann,S,,Mann,doi:10.1101/2022.03.23.485509
2106107704,Manoir D,Dimitri Manoir,Dimitri,,Manoir,doi:10.1016/j.cell.2021.05.002
31886714,Mantero A,A Mantero,A,,Mantero,doi:10.1021/acsestwater.2c00045
31886714,Mantero A,A Mantero,A,,Mantero,doi:10.1016/j.scitotenv.2022.159188
31886714,Mantero A,A Mantero,A,,Mantero,doi:10.1016/j.scitotenv.2021.149177
31886714,Mantero A,A Mantero,A,,Mantero,doi:10.1101/2022.03.14.22272314
89826291,Mantri Y,Yash Mantri,Yash,,Mantri,doi:10.1021/acsami.2c17531
89826291,Mantri Y,Yash Mantri,Yash,,Mantri,doi:10.1021/acssensors.1c00518
89826291,Mantri Y,Yash Mantri,Yash,,Mantri,doi:10.1021/acsnano.1c11643
89826291,Mantri Y,Yash Mantri,Yash,,Mantri,doi:10.1021/acs.analchem.1c02399
89826291,Mantri Y,Yash Mantri,Yash,,Mantri,doi:10.1021/acs.chemmater.1c03871
89826291,Mantri Y,Yash Mantri,Yash,,Mantri,doi:10.1002/anie.202112995
2135322421,Manzano JR,J Rodriguez Manzano,J,Rodriguez,Manzano,doi:10.1093/jpids/piad035
6572035,Manzoni TB,Tomaz B Manzoni,Tomaz,B,Manzoni,doi:10.1093/jpids/piaa161
1403750295,Marchandon G,Germán Marchandon,Germán,,Marchandon,doi:10.1016/j.cell.2021.05.002
7351972,Marciniak N,Natalia Marciniak,Natalia,,Marciniak,doi:10.1016/j.cell.2021.05.002
145074360,Marin M,M Marin,M,,Marin,doi:10.1101/2023.02.27.530294
8164760,Marine RL,Rachel L Marine,Rachel,L,Marine,doi:10.1038/s41586-023-05949-1
2106105257,Marinovic S,Sonia Marinovic,Sonia,,Marinovic,doi:10.1016/j.cell.2021.05.002
2261374726,Marks SL,Stanley L Marks,Stanley,L,Marks,doi:10.1038/s41598-023-45997-1
122952014,Marques AD,Andrew D Marques,Andrew,D,Marques,doi:10.1128/jcm.00600-22
49835169,Marques B,B Marques,B,,Marques,doi:10.1016/j.cell.2021.05.002
145217395,Marseglia G,G Marseglia,G,,Marseglia,doi:10.3389/fimmu.2022.841126
2217340234,Marsh M,Maeve Marsh,Maeve,,Marsh,doi:10.1038/s41586-023-05949-1
1390025107,Martinón-Torres F,F Martinón-Torres,F,,Martinón-Torres,doi:10.1093/jpids/piad035
1390025107,Martinón-Torres F,F Martinón-Torres,F,,Martinón-Torres,doi:10.1001/jamanetworkopen.2023.14291
1415618387,Mason-Buck G,G Mason-Buck,G,,Mason-Buck,doi:10.1016/j.cell.2021.05.002
1415618387,Mason-Buck G,G Mason-Buck,G,,Mason-Buck,doi:10.1186/s40168-021-01044-7
3185338,Mathew D,D Mathew,D,,Mathew,doi:10.1126/sciimmunol.abf7570
1804605451,Mathews N,N Mathews,N,,Mathews,doi:10.1016/j.cell.2021.05.002
2086673688,Mathivanan J,Johnsi Mathivanan,Johnsi,,Mathivanan,doi:10.1101/2023.05.04.539416
2091227714,Mato S,S Mato,S,,Mato,doi:10.3389/fimmu.2022.841126
49299274,Matsubara D,D Matsubara,D,,Matsubara,doi:10.1161/JAHA.121.021428
2111480,Matsuzaki Y,Yuri Matsuzaki,Yuri,,Matsuzaki,doi:10.1016/j.cell.2021.05.002
104504491,Matthys V,V Matthys,V,,Matthys,doi:10.1016/j.cell.2021.05.002
40437741,Mattingly S,S Mattingly,S,,Mattingly,doi:10.1021/acs.analchem.2c04604
4880141,Mattoussi H,H Mattoussi,H,,Mattoussi,doi:10.1021/acsnano.3c04259
4880141,Mattoussi H,H Mattoussi,H,,Mattoussi,doi:10.1021/acsami.3c00862
46797983,Mauriello DA,Daniel A Mauriello,Daniel,A,Mauriello,doi:10.1016/j.cjca.2023.06.001
2042769326,May M,M May,M,,May,doi:10.1016/j.cell.2021.05.002
1713737341,Mayer BE,Benjamin E Mayer,Benjamin,E,Mayer,doi:10.7171/jbt.21-3203-017
71857371,McBrearty KR,Kevin R McBrearty,Kevin,R,McBrearty,doi:10.1038/s41467-023-39419-z
71857371,McBrearty KR,Kevin R McBrearty,Kevin,R,McBrearty,doi:10.1021/acssensors.3c00512
145271192,McCabe P,P McCabe,P,,McCabe,doi:10.1016/j.scitotenv.2023.161423
50202386,McCallum M,M McCallum,M,,McCallum,doi:10.1002/anie.202107730
6244048,McCartney M,M McCartney,M,,McCartney,doi:10.1038/s43856-022-00221-5
6244048,McCartney M,M McCartney,M,,McCartney,doi:10.3390/mi13111892
6244048,McCartney M,M McCartney,M,,McCartney,doi:10.1088/1752-7163/acd715
6244048,McCartney M,M McCartney,M,,McCartney,doi:10.1371/journal.pone.0285726
6244048,McCartney M,M McCartney,M,,McCartney,doi:10.1088/1752-7163/ac6c9f
6244048,McCartney M,M McCartney,M,,McCartney,doi:10.1088/1752-7163/ac3f24
6244048,McCartney M,M McCartney,M,,McCartney,doi:10.1088/1752-7163/ac1a61
6244048,McCartney M,M McCartney,M,,McCartney,doi:10.1093/infdis/jiab205
6244048,McCartney M,M McCartney,M,,McCartney,doi:10.1094/PHYTO-10-20-0472-R
6244048,McCartney M,M McCartney,M,,McCartney,doi:10.1088/1752-7163/acea3d
6244048,McCartney M,M McCartney,M,,McCartney,doi:10.1038/s41598-023-45997-1
6244048,McCartney M,M McCartney,M,,McCartney,doi:10.1039/d2ay00723a
80320480,McCloskey D,Duncan McCloskey,Duncan,,McCloskey,doi:10.7171/jbt.21-3203-019
80320480,McCloskey D,Duncan McCloskey,Duncan,,McCloskey,doi:10.1016/j.bios.2022.114654
2128923832,McCloskey D,Deborah McCloskey,Deborah,,McCloskey,doi:10.1186/s12916-022-02252-0
144405595,McComb E,Elias McComb,Elias,,McComb,doi:10.1016/j.cell.2021.05.002
6280365,McDaniel J,Jennifer McDaniel,Jennifer,,McDaniel,doi:10.1038/s41587-021-01158-1
2074626472,McGovern D,Dermot McGovern,Dermot,,McGovern,doi:10.1016/j.cgh.2022.10.029
2074626472,McGovern D,Dermot McGovern,Dermot,,McGovern,doi:10.1016/j.cgh.2022.05.008
2915245,McGovern D,D McGovern,D,,McGovern,doi:10.14309/ajg.0000000000001855
40661714,McGrath K,K McGrath,K,,McGrath,doi:10.1016/j.cell.2021.05.002
2142629404,McGuire L,Lettie McGuire,Lettie,,McGuire,doi:10.1038/s41591-021-01593-2
2173428873,McKeever E,Erin McKeever,Erin,,McKeever,doi:10.1038/s41586-023-05949-1
5655264,McLamore E,E McLamore,E,,McLamore,doi:10.3390/bios12020101
5655264,McLamore E,E McLamore,E,,McLamore,doi:10.3389/fsens.2022.917380
5655264,McLamore E,E McLamore,E,,McLamore,doi:10.3390/bios12110938
47745953,McLaughlin L,L McLaughlin,L,,McLaughlin,doi:10.7171/jbt.21-3203-017
2054442724,McLaughlin M,Matthew McLaughlin,Matthew,,McLaughlin,doi:10.7171/jbt.21-3203-017
2238940177,McMahon AW,Ann W McMahon,Ann,W,McMahon,doi:10.1002/pds.5695
39829191,McMillen T,T McMillen,T,,McMillen,doi:10.1128/jcm.00600-22
1845923193,McNerney K,K McNerney,K,,McNerney,doi:10.1126/sciimmunol.abf7570
1845923193,McNerney K,K McNerney,K,,McNerney,doi:10.1038/s41467-021-27544-6
1845923193,McNerney K,K McNerney,K,,McNerney,doi:10.1101/2021.04.13.21255439
1845923193,McNerney K,K McNerney,K,,McNerney,doi:10.1093/jpids/piaa161
80492101,Meagher A,A Meagher,A,,Meagher,doi:10.1016/j.cell.2021.05.002
2356032,Meagher R,R Meagher,R,,Meagher,doi:10.1088/1752-7163/ac1a61
145390172,Megherbi D,D Megherbi,D,,Megherbi,doi:10.1186/s13059-021-02529-2
144654004,Mehta J,J Mehta,J,,Mehta,doi:10.1002/art.41616
144654004,Mehta J,J Mehta,J,,Mehta,doi:10.1002/art.42062
1816749055,Melamed A,A Melamed,A,,Melamed,doi:10.1016/j.cell.2021.05.002
39499358,Melchiorre CK,Clare K Melchiorre,Clare,K,Melchiorre,doi:10.3389/fbioe.2023.1066391
6480824,Meleshko D,D Meleshko,D,,Meleshko,doi:10.1016/j.cell.2021.05.002
6480824,Meleshko D,D Meleshko,D,,Meleshko,doi:10.1186/s40168-021-01020-1
6480824,Meleshko D,D Meleshko,D,,Meleshko,doi:10.1038/s41467-021-21361-7
5502487,Melikyan G,G Melikyan,G,,Melikyan,doi:10.1101/2023.02.27.530294
2573493,Melish M,M Melish,M,,Melish,doi:10.1016/S2589-7500(22)00149-2
6296318,Melmed G,G Melmed,G,,Melmed,doi:10.14309/ajg.0000000000001855
6296318,Melmed G,G Melmed,G,,Melmed,doi:10.1016/j.cgh.2022.10.029
6296318,Melmed G,G Melmed,G,,Melmed,doi:10.1016/j.cgh.2022.05.008
145150236,Melnick A,A Melnick,A,,Melnick,doi:10.1016/j.xcrm.2022.100522
145150236,Melnick A,A Melnick,A,,Melnick,doi:10.1038/s41467-021-21361-7
145150236,Melnick A,A Melnick,A,,Melnick,doi:10.1186/s13059-021-02529-2
3135644,Menary W,W Menary,W,,Menary,doi:10.1016/j.cell.2021.05.002
39803790,Mendez A,Argenis Mendez,Argenis,,Mendez,doi:10.1016/j.cell.2021.05.002
24817123,Mendez KN,Katterinne N Mendez,Katterinne,N,Mendez,doi:10.1016/j.cell.2021.05.002
2106106693,Mendy IM,Irène Mauricette Mendy,Irène,Mauricette,Mendy,doi:10.1016/j.cell.2021.05.002
12331882,Meng I,Irene Meng,Irene,,Meng,doi:10.1016/j.cell.2021.05.002
51355642,Menon A,Ajay Menon,Ajay,,Menon,doi:10.1016/j.cell.2021.05.002
2320044,Menor M,Mark Menor,Mark,,Menor,doi:10.1016/j.cell.2021.05.002
2320044,Menor M,Mark Menor,Mark,,Menor,doi:10.1186/s13059-021-02529-2
19192824,Meoded RA,Roy A Meoded,Roy,A,Meoded,doi:10.1016/j.cell.2021.05.002
12017615,Merino N,Nancy Merino,Nancy,,Merino,doi:10.1016/j.cell.2021.05.002
2122603025,Metwally A,A Metwally,A,,Metwally,doi:10.1101/2021.06.13.21258795
2122603025,Metwally A,A Metwally,A,,Metwally,doi:10.1038/s41591-021-01593-2
3182938,Meydan C,Cem Meydan,Cem,,Meydan,doi:10.1016/j.xcrm.2022.100522
3182938,Meydan C,Cem Meydan,Cem,,Meydan,doi:10.1038/s41467-021-21361-7
3182938,Meydan C,Cem Meydan,Cem,,Meydan,doi:10.1016/j.cell.2021.05.002
6456554,Meyer N,N Meyer,N,,Meyer,doi:10.1126/sciimmunol.abf7570
2106106527,Miah K,Karishma Miah,Karishma,,Miah,doi:10.1016/j.cell.2021.05.002
1690433878,Miao B,B Miao,B,,Miao,doi:10.1101/2022.03.23.485509
39544242,Miao H,Huilai Miao,Huilai,,Miao,doi:10.1172/JCI147076
2657340,Miga KH,Karen H Miga,Karen,H,Miga,doi:10.1038/s41587-021-01158-1
1952171282,Miglietta L,L Miglietta,L,,Miglietta,doi:10.1093/jpids/piad035
2106105646,Mignotte M,M Mignotte,M,,Mignotte,doi:10.1016/j.cell.2021.05.002
151469721,Miketic T,Tanja Miketic,Tanja,,Miketic,doi:10.1016/j.cell.2021.05.002
2115907282,Miller DE,Danny E Miller,Danny,E,Miller,doi:10.1038/s41587-021-01158-1
2119570501,Mills TG,Tatyana G Mills,Tatyana,G,Mills,doi:10.1097/INF.0000000000003219
2106106289,Miranda W,Wilson Miranda,Wilson,,Miranda,doi:10.1016/j.cell.2021.05.002
144697297,Mirsaeidi M,M Mirsaeidi,M,,Mirsaeidi,doi:10.1016/j.scitotenv.2022.159188
2139756135,Mirsaeidi M,M Mirsaeidi,M,,Mirsaeidi,doi:10.1101/2022.03.14.22272314
3103250,Mishra H,H Mishra,H,,Mishra,doi:10.1186/s12916-022-02252-0
144300339,Mishra P,P Mishra,P,,Mishra,doi:10.1016/j.jim.2021.113165
144300339,Mishra P,P Mishra,P,,Mishra,doi:10.1186/s12916-022-02252-0
28913046,Mishra T,Tejaswini Mishra,Tejaswini,,Mishra,doi:10.1101/2021.06.13.21258795
2131180179,Mishra T,Tejas Mishra,Tejas,,Mishra,doi:10.1038/s41591-021-01593-2
2052342808,Mitchell A,A Mitchell,A,,Mitchell,doi:10.1101/2022.03.23.485509
2106104757,Mitsios A,Athena Mitsios,Athena,,Mitsios,doi:10.1016/j.cell.2021.05.002
2059730186,Miura R,Ryu Miura,Ryu,,Miura,doi:10.1016/j.cell.2021.05.002
2096839999,Miyake K,Kunihiko Miyake,Kunihiko,,Miyake,doi:10.1016/j.cell.2021.05.002
50544386,Moccia MD,M D Moccia,M,D,Moccia,doi:10.1016/j.cell.2021.05.002
2106106664,Mohan N,Natasha Mohan,Natasha,,Mohan,doi:10.1016/j.cell.2021.05.002
50592367,Mohandas S,S Mohandas,S,,Mohandas,doi:10.1016/S2589-7500(22)00149-2
49153859,Mohri H,H Mohri,H,,Mohri,doi:10.1038/s41586-021-03908-2
2239080108,Mohri H,Hiroshi Mohri,Hiroshi,,Mohri,doi:10.1101/2021.02.23.21252259
46610048,Mohsin M,M Mohsin,M,,Mohsin,doi:10.1016/j.cell.2021.05.002
6916430,Moitra K,Karobi Moitra,Karobi,,Moitra,doi:10.1016/j.cell.2021.05.002
2106106968,Moldes M,Mauricio Moldes,Mauricio,,Moldes,doi:10.1016/j.cell.2021.05.002
47773064,Molina LM,Laura M Molina,Laura,M,Molina,doi:10.1016/j.cell.2021.05.002
47346550,Molinet J,Jennifer Molinet,Jennifer,,Molinet,doi:10.1016/j.cell.2021.05.002
2398204,Moll H,H Moll,H,,Moll,doi:10.1093/jpids/piad035
1937242,Molloy J,Jenny Molloy,Jenny,,Molloy,doi:10.7171/jbt.21-3203-017
2106104392,Molomjamts O,Orgil-Erdene Molomjamts,Orgil-Erdene,,Molomjamts,doi:10.1016/j.cell.2021.05.002
152619420,Monaghan C,C Monaghan,C,,Monaghan,doi:10.1111/hdi.12977
2228840,Mongodin E,E Mongodin,E,,Mongodin,doi:10.1016/j.cell.2021.05.002
2106104768,Moniruzzaman E,Eftar Moniruzzaman,Eftar,,Moniruzzaman,doi:10.1016/j.cell.2021.05.002
2147254580,Monroe J,Jermaine Monroe,Jermaine,,Monroe,doi:10.1016/j.plabm.2021.e00261
3824785,Montagna D,D Montagna,D,,Montagna,doi:10.3389/fimmu.2022.841126
2188232454,Montgomery A,Austin Montgomery,Austin,,Montgomery,doi:10.3390/genes13101874
115875393,Moon S,Soo-Kyeong Moon,Soo-Kyeong,,Moon,doi:10.1016/j.cell.2021.05.002
34743556,Mooney B,B Mooney,B,,Mooney,doi:10.1016/j.watres.2022.118824
152820620,Moore CA,Colman A Moore,Colman,A,Moore,doi:10.1021/acsami.1c11620
152820620,Moore CA,Colman A Moore,Colman,A,Moore,doi:10.1021/acs.analchem.1c02399
152820620,Moore CA,Colman A Moore,Colman,A,Moore,doi:10.1021/acs.chemmater.1c03871
152820620,Moore CA,Colman A Moore,Colman,A,Moore,doi:10.1021/acssensors.1c00518
152820620,Moore CA,Colman A Moore,Colman,A,Moore,doi:10.1002/anie.202113617
152820620,Moore CA,Colman A Moore,Colman,A,Moore,doi:10.1002/anie.202112995
48053717,Moore KJM,Keith J M Moore,Keith,JM,Moore,doi:10.7171/jbt.21-3203-017
95042381,Moraes ID,I D Moraes,I,D,Moraes,doi:10.1016/j.cell.2021.05.002
143971636,Moraes M,M Moraes,M,,Moraes,doi:10.1016/j.cell.2021.05.002
40493655,Morales C,Christina Morales,Christina,,Morales,doi:10.1038/s41586-023-05949-1
116750977,Moreira A,A Moreira,A,,Moreira,doi:10.1038/s41390-022-02108-6
14596380,Moreira G,G Moreira,G,,Moreira,doi:10.3389/fsens.2022.917380
14596380,Moreira G,G Moreira,G,,Moreira,doi:10.3390/bios12110938
14596380,Moreira G,G Moreira,G,,Moreira,doi:10.3390/bios12020101
34246150,Moreira ÁF,Álvaro Freitas Moreira,Álvaro,Freitas,Moreira,doi:10.1038/s41390-022-02108-6
2059624311,Moreno E,Elizabeth Moreno,Elizabeth,,Moreno,doi:10.1002/eji.202149556
2059624311,Moreno E,Elizabeth Moreno,Elizabeth,,Moreno,doi:10.1172/JCI147076
2106108273,Moreno M,M Moreno,M,,Moreno,doi:10.1016/j.cell.2021.05.002
33584131,Morgan LM,Lerraughn M Morgan,Lerraughn,M,Morgan,doi:10.1016/S2589-7500(22)00149-2
47921332,Morgan R,R Morgan,R,,Morgan,doi:10.1161/JAHA.121.021428
2171451235,Morris JD,James D Morris,James,D,Morris,doi:10.1021/acs.analchem.2c04604
48863145,Morris M,M Morris,M,,Morris,doi:10.1093/infdis/jiac384
15557672,Mosella M,M Mosella,M,,Mosella,doi:10.1016/j.cell.2021.05.002
48496362,Moser J,J Moser,J,,Moser,doi:10.1016/j.cell.2021.05.002
2563162,Mouawad P,P Mouawad,P,,Mouawad,doi:10.1007/s00246-022-02844-w
2007580646,Movva N,N Movva,N,,Movva,doi:10.1002/pds.5695
1678992039,Mozsary C,C Mozsary,C,,Mozsary,doi:10.1038/s41467-021-21361-7
1678992039,Mozsary C,C Mozsary,C,,Mozsary,doi:10.1016/j.cell.2021.05.002
1678992039,Mozsary C,C Mozsary,C,,Mozsary,doi:10.1186/s13059-021-02529-2
1678992039,Mozsary C,C Mozsary,C,,Mozsary,doi:10.1016/j.xcrm.2022.100522
1678992039,Mozsary C,C Mozsary,C,,Mozsary,doi:10.7171/jbt.21-3203-019
1678992039,Mozsary C,C Mozsary,C,,Mozsary,doi:10.7171/jbt.21-3203-017
4291489,Mudano A,A Mudano,A,,Mudano,doi:10.1002/art.42062
4291489,Mudano A,A Mudano,A,,Mudano,doi:10.1002/art.41616
7602750,Muehlbauer AL,Amanda L Muehlbauer,Amanda,L,Muehlbauer,doi:10.1016/j.cell.2021.05.002
1400343748,Mukherjee S,Somsubhro Mukherjee,Somsubhro,,Mukherjee,doi:10.3390/genes13101914
2106107023,Muner O,Oasima Muner,Oasima,,Muner,doi:10.1016/j.cell.2021.05.002
2106104703,Munia M,Muntaha Munia,Muntaha,,Munia,doi:10.1016/j.cell.2021.05.002
2106105715,Munim N,Naimah Munim,Naimah,,Munim,doi:10.1016/j.cell.2021.05.002
117189249,Muscat M,Maureen Muscat,Maureen,,Muscat,doi:10.1016/j.cell.2021.05.002
1396949130,Mustac T,Tatjana Mustac,Tatjana,,Mustac,doi:10.1016/j.cell.2021.05.002
33145535,Mustafa H,Harun Mustafa,Harun,,Mustafa,doi:10.1016/j.cell.2021.05.002
68981653,Muszyńska A,A Muszyńska,A,,Muszyńska,doi:10.1186/s13059-021-02529-2
3997420,Mutai B,B Mutai,B,,Mutai,doi:10.1016/j.cell.2021.05.002
103893601,Muñoz C,C Muñoz,C,,Muñoz,doi:10.1016/j.cell.2021.05.002
31832183,Muñoz F,F Muñoz,F,,Muñoz,doi:10.1016/j.healun.2021.11.001
31832183,Muñoz F,F Muñoz,F,,Muñoz,doi:10.1111/ped.15407
1992996634,Muñoz-Barrera A,Adrián Muñoz-Barrera,Adrián,,Muñoz-Barrera,doi:10.1038/s41587-021-01158-1
4198657,Mzava O,Omary Mzava,Omary,,Mzava,doi:10.1038/s41467-022-31654-0
2166565,Nadalin F,F Nadalin,F,,Nadalin,doi:10.1016/j.cell.2021.05.002
11194704,Nadaraj S,Sumekala Nadaraj,Sumekala,,Nadaraj,doi:10.1161/JAHA.121.021428
4111022,Nadler J,J Nadler,J,,Nadler,doi:10.7171/jbt.21-3203-017
150023706,Naeem A,Areeg Naeem,Areeg,,Naeem,doi:10.1016/j.cell.2021.05.002
40202652,Nagaraj SH,Shivashankar H Nagaraj,Shivashankar,H,Nagaraj,doi:10.1038/s41592-022-01444-z
2073442,Nagarajan N,N Nagarajan,N,,Nagarajan,doi:10.1016/j.cell.2021.05.002
1401640393,Nagy‐Szakal D,Dorottya Nagy‐Szakal,Dorottya,,Nagy‐Szakal,doi:10.1038/s41467-021-21361-7
1401640393,Nagy‐Szakal D,Dorottya Nagy‐Szakal,Dorottya,,Nagy‐Szakal,doi:10.1016/j.cell.2021.05.002
119855951,Nair M,M Nair,M,,Nair,doi:10.1038/s41586-021-03908-2
47852238,Nakagawa M,M Nakagawa,M,,Nakagawa,doi:10.1016/j.cell.2021.05.002
49144663,Nakano M,Mitsunori Nakano,Mitsunori,,Nakano,doi:10.1161/HYPERTENSIONAHA.120.16690
2106106695,Narce A,Ashanti Narce,Ashanti,,Narce,doi:10.1016/j.cell.2021.05.002
1808115,Narzisi G,G Narzisi,G,,Narzisi,doi:10.1038/s41587-021-01158-1
1808115,Narzisi G,G Narzisi,G,,Narzisi,doi:10.1038/s41587-021-01049-5
70169962,Nasu M,Masaki Nasu,Masaki,,Nasu,doi:10.1186/s13059-021-02529-2
49481693,Nasu M,Masaki Nasu,Masaki,,Nasu,doi:10.1016/j.cell.2021.05.002
3757863,Natale J,J Natale,J,,Natale,doi:10.1016/S2589-7500(22)00149-2
150135450,Navarrete IG,Irene González Navarrete,Irene,González,Navarrete,doi:10.1016/j.cell.2021.05.002
2051624577,Naveed H,H Naveed,H,,Naveed,doi:10.1016/j.cell.2021.05.002
2106107641,Nazario B,Bryan Nazario,Bryan,,Nazario,doi:10.1016/j.cell.2021.05.002
31732468,Neches R,R Neches,R,,Neches,doi:10.1016/j.cell.2021.05.002
1617310690,Nedunuri N,Narasimha Nedunuri,Narasimha,,Nedunuri,doi:10.1016/j.cell.2021.05.002
None,Neff T,Thomas Neff,Thomas,,Neff,doi:10.1016/j.cell.2021.05.002
2211129254,Neikirk AL,Amanda L Neikirk,Amanda,L,Neikirk,doi:10.1097/RHU.0000000000002035
144422139,Nemati S,S Nemati,S,,Nemati,doi:10.1016/S2589-7500(22)00149-2
49642267,Neri L,Luca Neri,Luca,,Neri,doi:10.1111/hdi.12977
2106106813,Nesimi A,Aida Nesimi,Aida,,Nesimi,doi:10.1016/j.cell.2021.05.002
2121566839,Nessi K,K Nessi,K,,Nessi,doi:10.1016/S2666-5247(22)00289-0
75082917,Newburger J,J Newburger,J,,Newburger,doi:10.1016/S2589-7500(22)00149-2
75082917,Newburger J,J Newburger,J,,Newburger,doi:10.1056/NEJMc2215074
2091898035,Newell M,M Newell,M,,Newell,doi:10.1016/j.scitotenv.2023.166230
2193638464,Newell ME,Melanie Engstrom Newell,Melanie,Engstrom,Newell,doi:10.1016/S2666-5247(22)00289-0
39932232,Ng A,A Ng,A,,Ng,doi:10.1016/j.cell.2021.05.002
1491566729,Ng D,D Ng,D,,Ng,doi:10.7171/jbt.21-3203-017
145837391,Ng DL,Dianna L Ng,Dianna,L,Ng,doi:10.1038/s41467-021-21361-7
2112458755,Ng S,S Ng,S,,Ng,doi:10.1016/j.cell.2021.05.002
2150369151,Ng WC,W C Ng,W,C,Ng,doi:10.1016/j.cell.2021.05.002
46557110,Nguyen G,Gloria Nguyen,Gloria,,Nguyen,doi:10.1016/j.cell.2021.05.002
2220690677,Nguyen H,Ha Nguyen,Ha,,Nguyen,doi:10.1093/chemse/bjad020
46982006,Nguyen J,Jenny Nguyen,Jenny,,Nguyen,doi:10.1016/j.xcrm.2023.101034
46982006,Nguyen J,Jenny Nguyen,Jenny,,Nguyen,doi:10.1038/s41586-023-05949-1
46982006,Nguyen J,Jenny Nguyen,Jenny,,Nguyen,doi:10.1093/infdis/jiac384
1900052,Nguyen LTH,Luong T H Nguyen,Luong,TH,Nguyen,doi:10.1039/d1lc01053k
14407266,Nguyen M,M Nguyen,M,,Nguyen,doi:10.1016/S2589-7500(22)00149-2
2204801203,Nguyen MB,Margaret B Nguyen,Margaret,B,Nguyen,doi:10.1038/s41467-022-30357-w
32174943,Nguyen N,N Nguyen,N,,Nguyen,doi:10.1016/j.cgh.2022.05.008
32174943,Nguyen N,N Nguyen,N,,Nguyen,doi:10.14309/ctg.0000000000000507
5652200,Ngwa EM,Elsy M Ngwa,Elsy,M,Ngwa,doi:10.1016/j.cell.2021.05.002
2191067540,Nichols S,S Nichols,S,,Nichols,doi:10.1093/jpids/piad035
1601669796,Nicolas A,Agier Nicolas,Agier,,Nicolas,doi:10.1016/j.cell.2021.05.002
4384884,Nicolas P,P Nicolas,P,,Nicolas,doi:10.1016/j.cell.2021.05.002
32365292,Nicolet C,C Nicolet,C,,Nicolet,doi:10.1038/s41587-021-01049-5
2243288580,Niehues N,Nicole Niehues,Nicole,,Niehues,doi:10.1371/journal.ppat.1011688
1411778154,Nieto-Caballero M,M Nieto-Caballero,M,,Nieto-Caballero,doi:10.1016/j.cell.2021.05.002
1411778154,Nieto-Caballero M,M Nieto-Caballero,M,,Nieto-Caballero,doi:10.1186/s40168-021-01044-7
2106106669,Nika A,Abdollahi Nika,Abdollahi,,Nika,doi:10.1016/j.cell.2021.05.002
2094792680,Nikolayeva O,O Nikolayeva,O,,Nikolayeva,doi:10.1016/j.cell.2021.05.002
1742168762,Nikolayeva T,T Nikolayeva,T,,Nikolayeva,doi:10.1016/j.cell.2021.05.002
2254194,Ning B,B Ning,B,,Ning,doi:10.1186/s13059-021-02529-2
51304799,Noguera LP,Loreani P Noguera,Loreani,P,Noguera,doi:10.3389/fimmu.2022.841126
2106105958,Noorzi H,Hosna Noorzi,Hosna,,Noorzi,doi:10.1016/j.cell.2021.05.002
2479243,Nordin G,G Nordin,G,,Nordin,doi:10.1515/cclm-2022-0082
29846171,Nordlund J,J Nordlund,J,,Nordlund,doi:10.1186/s13059-021-02529-2
2041984740,Nosrati A,A Nosrati,A,,Nosrati,doi:10.1016/j.cell.2021.05.002
144249050,Notarangelo L,L Notarangelo,L,,Notarangelo,doi:10.3389/fimmu.2022.841126
